SMILES;type
C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3C[C@@H](O)[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1;SPE
O=C(O)c1ccc(N2N=C(Cc3ccccc3)/C(=C\c3ccc(-c4ccccc4F)o3)C2=O)cc1;SPE
C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21;SPE
CN=C(O)COC(O)=NCCC1CCN(c2cccc(C)n2)CC1;SPE
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl;SPE
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](N=C(O)Cn4cnnn4)[C@H]3SC2)s1;SPE
Cc1ccc(F)c(N=C(O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1;SPE
Cc1nn(-c2ccccc2)c(C)c1/C=N/N1CCN(Cc2ccccc2)CC1;SPE
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1;SPE
COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C;SPE
CC1(C)CNc2cc(N=C(O)c3cccnc3NCc3ccncc3)ccc21;SPE
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C;SPE
Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(S)=N2;SPE
CO/N=C(\C([O-])=N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(=N)[nH]1;SPE
CN(c1ncccc1CN=c1[nH]c(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O;SPE
O=C(O)c1ccccc1-c1ccc(C(F)(F)F)cc1;SPE
CC(C)C[C@H](N=C(O)[C@@H](COC(C)(C)C)N=C(O)[C@H](Cc1ccc(O)cc1)N=C(O)[C@H](CO)N=C(O)[C@H](Cc1c[nH]c2ccccc12)N=C(O)[C@H](Cc1cnc[nH]1)N=C(O)[C@@H]1CCC(O)=N1)C(O)=N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(O)=NN;SPE
CC(C)(C)c1[nH]cnc1/C=c1\nc(O)/c(=C/c2ccccc2)nc1O;SPE
CNCCn1c(=O)c2cc(OC)c(OC)cc2c2cnc3cc4c(cc3c21)OCO4;SPE
Cc1cccc(C)c1OCC(O)=N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)N=C(O)[C@H](C(C)C)N1CCCN=C1O;SPE
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O;SPE
CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C/C(C)=C/C(=O)O;SPE
O=c1nc(O)c(F)cn1[C@H]1CCCO1;SPE
O=P(O)(O)F;SPE
CN=C(O)c1cccc(N=C(O)N2CCC(Oc3ccccc3Cl)CC2)c1;SPE
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1;SPE
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12;SPE
CC(=O)N(C)c1c(I)c(N=C(C)O)c(I)c(C(=O)O)c1I;SPE
CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C;SPE
COc1ccc(Nc2nccc(=NCCO)[nH]2)cc1;SPE
C/C(=N\N=C(S)N1CCC1)c1ccccn1;SPE
O=C(NNc1ccccc1)c1ccncc1;SPE
CCCCOc1cc(C(O)=NCCN(CC)CC)c2ccccc2n1;SPE
CN=C(O)c1cccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)c1;SPE
N=C(O)OCC(COC(=N)O)c1ccccc1;SPE
Cc1c(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)ccc(C#N)c1Cl;SPE
O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1;SPE
OC[C@@H]1CC[C@H](n2cnc3c(O)ncnc32)O1;SPE
CC(O)=Nc1cc([As](=O)(O)O)ccc1O;SPE
NC1(C(O)=N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1;SPE
CCOC(=O)[C@@H](N)CCC(O)=N[C@@H](CSCc1ccccc1)C(O)=N[C@@H](C(=O)OCC)c1ccccc1;SPE
Cc1nc2c(-c3cnc(=N)[nH]c3)nc(N3CCOCC3)nc2n1C(C)C;SPE
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2;SPE
O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1;SPE
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1;SPE
Fc1ccccc1CNCc1ccc(-c2cc[nH]c3nccc2-3)cc1;SPE
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O;SPE
N#Cc1cnc2c(Cl)cc(NCc3cn(CCN4CCCCCC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1;SPE
COC(=O)c1sccc1S(=O)(=O)Nc1ccc(Nc2ccccc2)cc1OC;SPE
O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1;SPE
CN=C(O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1;SPE
Cn1nc(-c2cccc(F)c2)n(C)c1=S;SPE
C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21;SPE
Clc1cccc(Cl)c1NC1=NCCN1;SPE
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO;SPE
C=CCc1ccc(O)c(-c2ccc(O)c(CC=C)c2)c1;SPE
CC(C)=CCC/C(C)=C/CC/C(C)=C/CSc1ccccc1C(=O)O;SPE
N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;SPE
CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(CC=O)c1O;SPE
Cc1cc(C)cc(C(=O)N(C)[C@H](Cc2ccc(-c3ccccc3)cc2)C(O)=N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)c1;SPE
CC1(C)CCC(C)(C)c2cc(C3(c4ccc5cc(C(=O)O)ccc5c4)SCCS3)ccc21;SPE
O=C(O)CN=C(O)c1c(O)c2ccccc2n(Cc2ccccc2)c1=O;SPE
[2H]C([2H])([2H])C(O)=Nc1c(I)c(C(=O)O)c(I)c(C(O)=NC)c1I;SPE
CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1;SPE
COc1cc2nc(N3CCC(N4CCCCC4)CC3)[nH]c(=NC3CCCCCC3)c2cc1OC;SPE
Oc1nc2cc(Cl)ccc2o1;SPE
Cc1ccc(O)c(/N=N/c2ccccc2)n1;SPE
COc1ccc(CN=C(O)/C=C/c2ccc3[nH]cc(CCN(C)C)c3c2)cc1;SPE
N[C@@H](CN1C=CC(=O)C(=O)C1)C(=O)O;SPE
O=C(O)c1cc(Oc2ccc([N+](=O)[O-])cc2)cc(Oc2ccc([N+](=O)[O-])cc2)c1;SPE
CC(/C=C1\SC(=S)N(CC(=O)O)C1=O)=C\c1ccccc1;SPE
C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21;SPE
CO[C@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](C5=CC(=O)OC5)[C@@H](OC(C)=O)C[C@]43O)C2)O[C@@H](C)[C@@H]1O;SPE
Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1;SPE
CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1;SPE
O=C(O)Cn1c2ccccc2c(=O)c2ccccc21;SPE
COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12;SPE
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21;SPE
N=C(O)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c2c1=O;SPE
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1;SPE
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C;SPE
OC[C@H]1O[C@H](O)C[C@@H](O)[C@@H]1O;SPE
Cn1c(=O)c2nc[nH]c2n(C)c1=O;SPE
CCN(CC)CCCCN=c1ncc2cc(-c3cc(OC)cc(OC)c3)c(N=C(O)NC(C)(C)C)nc2[nH]1;SPE
O=[N+]([O-])OCCN=C(O)c1cccnc1;SPE
CCCN=C(O)NS(=O)(=O)c1ccc(Cl)cc1;SPE
CC(=O)c1cc([N+](=O)[O-])c(Sc2ccc(F)cc2F)s1;SPE
N=C(N=C(O)c1nc(Cl)c(N)nc1N)NCc1ccccc1;SPE
CN(C)CCCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1[C@H](O)CO;SPE
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1;SPE
O=[N+]([O-])c1ccc(O)c2ncccc12;SPE
COc1ccc2[nH]cc(CCN=C(C)O)c2c1;SPE
Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O;SPE
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC;SPE
COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC;SPE
C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1;SPE
CC(C)[C@@]1(N=C(O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O;SPE
Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1;SPE
CC(O)=Nc1ccc(S(=O)(=O)c2ccc(N=C(C)O)cc2)cc1;SPE
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12;SPE
CCOC(=O)c1ccc(NC2CCCCC2)c(N)c1;SPE
c1ccc2sc(SN3CCOCC3)nc2c1;SPE
C#Cc1cccc2c1c(C(=O)c1ccc(Cn3c(C)nc4cnccc43)c(F)c1)cn2C(=O)N(C)C;SPE
CCS(=O)(=O)N1CCC([C@@H](C)n2c(C)c(C(O)=NCc3c(OC)cc(C)nc3O)c3ccccc32)CC1;SPE
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CCCN(Cc3ccccc3)C2)[C@@H]1c1cccc([N+](=O)[O-])c1;SPE
N=C(N)N=C(O)c1nc(Cl)c(N)nc1N;SPE
N[C@@H](CC(=O)O)C(=O)O;SPE
O=C(CCCN1CC=C(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1;SPE
Brc1c(Br)c(Br)c2[nH]nnc2c1Br;SPE
CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO;SPE
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2;SPE
CCN1/C(=C/C(C)=O)Sc2ccc(OC)cc21;SPE
OC(c1ccccc1)(c1ccccc1)C1CCNCC1;SPE
N=C(O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1;SPE
O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1;SPE
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12;SPE
N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OCCO)cc1;SPE
CC(=O)N1CC[N+](C)(C)CC1;SPE
O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1;SPE
N=c1nc(O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O;SPE
CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2;SPE
CC(C)C[C@H](N=C(O)CN=C(O)[C@H](Cc1ccc(O)cc1)N=C(O)[C@H](CO)N=C(O)[C@H](Cc1c[nH]c2ccccc12)N=C(O)[C@H](Cc1cnc[nH]1)N=C(O)[C@@H]1CCC(O)=N1)C(O)=N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(O)=NCC(=N)O.O;SPE
Cc1ccc(=O)n(-c2ccccc2)c1;SPE
CC(C)c1ccc(CC(=O)N2CCC[C@@H](c3cccc(OC(C)(C)C(=O)O)c3)C2)cc1;SPE
Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1;SPE
NS(=O)(=O)C#Cc1ccccc1;SPE
Cc1cc(C)cc(N=C(O)Nc2ccc(OS(N)(=O)=O)cc2)c1;SPE
Cc1onc(-c2ccccc2)c1C(O)=N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O;SPE
N[C@@H](CC(=O)Nc1ccc(Oc2cc(F)c(F)cc2Br)cc1)C(=O)O;SPE
COc1ccc(C(O)=NCc2ccc(OCCN(C)C)cc2)cc1OC;SPE
CO/N=C(\C(O)=N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(=N)[nH]1;SPE
COc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3[C@](O)(c3ccccc3Cl)[C@@H]2C(=O)N2CCC[C@H]2C(=N)O)cc1OC;SPE
CC(C)COC(=O)c1ccc(N)cc1;SPE
O=C(CCBr)N1CC[N+]2(CC1)CC[N+]1(CCN(C(=O)CCBr)CC1)CC2;SPE
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2;SPE
Cc1ncc(CO)c(CN)c1O;SPE
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](O)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C;SPE
O=C(N[C@H]1CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H](Cc2ccc(Cl)cc2)C1)c1ccnc2ccccc12;SPE
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C;SPE
CC(=O)Oc1ccccc1C(O)=Nc1ncc([N+](=O)[O-])s1;SPE
O=c1c2ccccc2nc(O)n1CCCN1CCN(c2ccccc2)CC1;SPE
CCCCCCCCCCCCCCCC(=O)OC[C@H](N=C(O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1;SPE
O=S(=O)(c1ccccc1F)N1CCOc2c(N3CCNCC3)cccc21;SPE
C1=C2CCCN[C@H]2[C@@H]2C[C@H]1[C@H]1CCCCN1C2;SPE
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)O;SPE
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-];SPE
CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1;SPE
NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O;SPE
CC(C)(N)Cc1ccccc1;SPE
N=c1nc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)cc[nH]1;SPE
CC(C)(Sc1ccc(CCN(CCCCC2CCCCC2)C(O)=NC2CCCCC2)cc1)C(=O)O;SPE
Cc1c(C(=O)Nc2ccc(N3CCC(N4CCOCC4)CC3)c(C#N)c2)cnn1-c1ccc(Cl)cc1;SPE
C[C@H](N)[C@H](O)c1cccc(O)c1;SPE
COc1cc(/C=C/c2ccc(OC)cc2OC)cc(OC)c1;SPE
OC(Cc1ccc(-c2ccccc2)cc1)=Nc1ccccn1;SPE
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C;SPE
O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1;SPE
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C;SPE
O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@H]2C=C[C@@H]3C2)cc1;SPE
N=c1ccn(C[C@@H](CO)OCP(=O)(O)O)c(O)n1;SPE
Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)[O-];SPE
CC(=O)N1CCN(C)CC1;SPE
O=[N+]([O-])c1nccn1CC(O)=NCCO;SPE
CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3;SPE
OC1=NCC(O)=NC1;SPE
OC(=Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1;SPE
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC;SPE
CN(C)C/C=C/C(O)=Nc1cccc(C(O)=Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)c1;SPE
Cc1ccc(S(=O)(=O)N=c2[nH]c3ccccc3nc2Nc2ccc3nsnc3c2)cc1;SPE
CN(C)[C@@H]1CCc2[nH]c3ccc(NC(=O)c4ccc(F)cc4)cc3c2C1;SPE
CN=C(O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1;SPE
CC(C)(C=O)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1;SPE
CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)N=C(O)[C@H]1Cc2ccc(O)cc2CN1;SPE
COc1ccc(CN=C(O)c2cc(-c3cncc(C)c3)ncc2-c2nccs2)nc1OC;SPE
CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21;SPE
Cc1ncc(C[n+]2csc(CCO)c2C)c(=N)[nH]1;SPE
N=C(O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1;SPE
CCN(CC)c1cc(C)nc2ncnn12;SPE
COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2;SPE
C=CC(=O)c1ccc2ccccc2c1;SPE
O=c1oc(-c2ccc(C(F)(F)F)cc2)nn1Cc1cc(Cl)ccc1O;SPE
CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O;SPE
Cc1c(N=C(O)N2CCOCC2)ccc2c1c1ccccc1n2C(C)C;SPE
CC(C)NC[C@H](O)COc1cccc2[nH]ccc12;SPE
CC(C)NCCN(C(C)C)S(=O)(=O)c1ccc(Cl)cc1Cl;SPE
O=C(/C=C/c1ccc2ccccc2n1)c1ccncc1;SPE
CCCCCCCC/C=C\CCCCCCCC(O)=NCCc1ccc(O)c(O)c1;SPE
O=C(O)CCCC[C@@H]1SC[C@@H]2N=C(O)N[C@@H]21;SPE
C[C@]12CC/C(=N\OCCN)C[C@@H]1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12;SPE
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1;SPE
COc1cc(Br)c(S(=O)(=O)Nc2ccc(Cl)c(O[C@@H]3CCN(C)C3)c2)cc1OC;SPE
CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1.CN1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1;SPE
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1;SPE
Cn1ncnc1[C@H]1c2nnc(O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1;SPE
COC(=O)/C=C/C(O)=N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5;SPE
CC1(C)CC(O)CC(C)(C)N1O;SPE
N#Cc1ncccn1;SPE
COc1cc(C[C@H](C)[C@H](C)Cc2ccc3c(c2)OCO3)ccc1O;SPE
CC(=O)c1ccc2c(c1)C(=O)C1(CC1)O2;SPE
Cc1nc(O)c2c(n1)CCSC2;SPE
COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(O)=N2;SPE
Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N;SPE
CCCCCCCCCCCCCCCCOc1nc2ccc(C)cc2c(=O)o1;SPE
COc1cc(N2CCC(O)CC2)ccc1N=c1cc(Nc2ccccc2S(=O)(=O)C(C)C)c2cc[nH]c2[nH]1;SPE
N=c1[nH]ncs1;SPE
O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1;SPE
N[C@@H](CCC(O)=N[C@@H](CSN=O)C(O)=NCC(=O)O)C(=O)O;SPE
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12;SPE
O=C(O)c1cc(=O)c2ccccc2o1;SPE
O=C1C[C@@H](c2ccccc2)Oc2cc(O)cc(O)c21;SPE
O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O;SPE
Cc1c(C(O)=NCCCO)cnn1-c1nc(-c2cccc(C(F)(F)F)c2)cs1;SPE
CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(=N)[nH]2)cc1;SPE
C[C@@]1(c2cc(-c3cncnc3)c(F)cc2F)CCSC(=N)N1;SPE
CC(=O)O/N=C1/C(=O)N(Cc2cc(Cl)ccc2Cl)c2ccc(Cl)cc21;SPE
O=C1[C@@H](Cc2ccc(O)cc2)N2C(=O)CCN(C(O)=NCc3ccccc3)[C@H]2CN1Cc1cccc2ccccc12;SPE
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21;SPE
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O;SPE
O=C(CN=C(O)c1cccc(C(F)(F)F)c1)N1CC[C@H](N[C@H]2CC[C@@](O)(c3ccc(-c4ncccn4)cn3)CC2)C1;SPE
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1;SPE
COc1ccc2c(c1)c(CC(=O)N1CCOCC1)c(C)n2C(=O)c1ccc(Cl)cc1;SPE
FC(F)(F)c1cc(N=C(S)Nc2ccc(Br)cc2-c2nn[nH]n2)cc(C(F)(F)F)c1;SPE
COc1cccc(N2CCN(C3=Nc4c(F)cccc4[C@H](CC(=O)O)N3c3cc(C(F)(F)F)ccc3OC)CC2)c1;SPE
Cn1c([N+](=O)[O-])cnc1COC(=N)O;SPE
COc1ccc(C(C)=O)c(O)c1;SPE
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C;SPE
Nc1cccc(-c2cc3c(Oc4cccc(O)c4)[nH]cnc-3n2)c1;SPE
ON=C(O)c1ccc(O)c(O)c1;SPE
CN1C(=O)CC[C@H]1c1cccnc1;SPE
CN1CCN(c2ccc(-c3cccc(CN4CCOCC4)c3)cc2N=C(O)c2cnc(O)cc2C(F)(F)F)CC1;SPE
O=P(O)(O)CP(=O)(O)O;SPE
CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO;SPE
Cc1cnc(-c2ccccc2C(C)C)[nH]c1=NCc1ccc(-n2ccnn2)cc1;SPE
CC(C)(C)c1cc(=NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)[nH]o1;SPE
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C;SPE
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)nc1O;SPE
CN1C(=O)C[C@@H](C(O)=N[C@@H](Cc2cnc[nH]2)C(=O)N2CCC[C@H]2C(=N)O)N=C1O;SPE
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl;SPE
CN(C(=O)Cc1ccccc1)[C@H](CN1CCCC1)c1ccccc1;SPE
CN(c1ccccc1CN=c1[nH]c(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O;SPE
C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C;SPE
CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1N=C(C)O;SPE
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1;SPE
Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1;SPE
OC1=Nc2ccc(I)cc2/C1=C/c1cc(Br)c(O)c(Br)c1;SPE
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O;SPE
O=C(O)c1ccccc1O;SPE
CN(C)CCc1ccc(O)cc1;SPE
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1;SPE
CC(=O)Oc1ccc(N=C(C)O)cc1;SPE
Cc1ccc(S(=O)(=O)NCl)cc1;SPE
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1;SPE
COc1ccc(S(=O)(=O)N(CCO)c2ccccc2CN(C)C/C=C/c2ccc(Cl)cc2)cc1;SPE
C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1;SPE
